age,workclass,education-num,marital-status,relationship,race,sex,capital-gain,capital-loss,hours-per-week,income,occupation_grouped,native_region
57,Federal-gov,14,Married-civ-spouse,Husband,White,Male,15024,0,40.0,>50K,Sales,United-States
41,Private,15,Married-civ-spouse,Husband,White,Male,0,0,52.5,>50K,Professional,United-States
50,Private,10,Divorced,Not-in-family,White,Male,0,0,45.0,<=50K,Service,United-States
25,Private,13,Never-married,Not-in-family,White,Female,0,0,40.0,<=50K,Executive,United-States
50,Private,4,Married-civ-spouse,Husband,White,Male,0,0,40.0,<=50K,Skilled Labor,Latin America
36,Private,13,Married-civ-spouse,Husband,White,Male,0,0,45.0,<=50K,Professional,United-States
31,Private,9,Divorced,Not-in-family,White,Female,0,0,40.0,<=50K,Professional,United-States
29,Local-gov,13,Never-married,Not-in-family,White,Male,0,0,52.5,<=50K,Service,United-States
21,Private,10,Never-married,Own-child,White,Male,0,0,45.0,<=50K,Sales,United-States
27,Private,13,Never-married,Unmarried,Black,Female,0,0,40.0,<=50K,Professional,United-States
65,Private,9,Married-civ-spouse,Husband,White,Male,0,0,32.5,<=50K,Unskilled Labor,United-States
37,Self-emp-inc,13,Divorced,Not-in-family,White,Female,0,0,52.5,<=50K,Sales,United-States
39,Private,14,Married-civ-spouse,Wife,Asian-Pac-Islander,Female,3464,0,40.0,<=50K,Professional,United-States
24,Private,9,Never-married,Own-child,White,Male,0,0,40.0,<=50K,Skilled Labor,United-States
38,Private,9,Divorced,Not-in-family,White,Male,0,0,52.5,<=50K,Sales,United-States
48,Private,13,Married-civ-spouse,Husband,White,Male,7688,0,40.0,>50K,Clerical,United-States
21,Private,10,Never-married,Not-in-family,Asian-Pac-Islander,Female,0,0,32.5,<=50K,Service,United-States
31,Private,9,Married-civ-spouse,Husband,White,Male,0,0,45.0,>50K,Unskilled Labor,United-States
55,Private,9,Married-civ-spouse,Husband,White,Male,4386,0,40.0,>50K,Sales,United-States
24,Private,10,Married-civ-spouse,Wife,Asian-Pac-Islander,Female,0,0,40.0,<=50K,Clerical,Asia
43,Private,9,Divorced,Not-in-family,White,Female,0,0,40.0,<=50K,Clerical,United-States
26,Private,12,Never-married,Not-in-family,White,Male,0,0,45.0,<=50K,Professional,United-States
46,Private,12,Never-married,Not-in-family,White,Female,0,0,33.0,<=50K,Professional,United-States
35,Private,12,Married-civ-spouse,Husband,White,Male,0,0,40.0,>50K,Clerical,United-States
41,Self-emp-inc,10,Married-civ-spouse,Husband,White,Male,0,0,52.5,>50K,Unskilled Labor,United-States
26,Private,13,Never-married,Not-in-family,White,Male,0,0,40.0,<=50K,Sales,United-States
34,Private,14,Married-civ-spouse,Husband,Asian-Pac-Islander,Male,7298,0,35.0,>50K,Executive,Asia
19,Private,10,Never-married,Own-child,Black,Female,0,0,32.5,<=50K,Professional,United-States
36,Self-emp-not-inc,13,Divorced,Not-in-family,Black,Female,0,0,40.0,>50K,Professional,United-States
22,Private,10,Never-married,Own-child,White,Male,0,0,32.5,<=50K,Sales,United-States
24,Private,10,Never-married,Not-in-family,White,Male,0,0,40.0,<=50K,Unskilled Labor,United-States
77,Self-emp-not-inc,10,Married-civ-spouse,Husband,White,Male,0,0,40.0,<=50K,Sales,United-States
22,Private,3,Married-civ-spouse,Other-relative,White,Female,0,0,40.0,<=50K,Unskilled Labor,Latin America
29,Private,10,Never-married,Not-in-family,White,Female,0,0,40.0,<=50K,Professional,United-States
62,Private,9,Widowed,Not-in-family,White,Female,0,0,32.5,<=50K,Service,United-States
39,Self-emp-not-inc,9,Married-civ-spouse,Husband,White,Male,0,0,40.0,<=50K,Executive,United-States
43,Private,10,Married-civ-spouse,Husband,White,Male,0,1485,50.0,<=50K,Skilled Labor,United-States
35,Private,9,Divorced,Not-in-family,White,Male,0,0,45.0,<=50K,Unskilled Labor,United-States
29,Private,7,Never-married,Not-in-family,White,Female,0,0,40.0,<=50K,Executive,United-States
76,Self-emp-not-inc,14,Married-civ-spouse,Husband,White,Male,0,0,32.5,<=50K,Skilled Labor,United-States
63,Self-emp-not-inc,9,Married-civ-spouse,Husband,White,Male,0,0,45.0,<=50K,Unskilled Labor,United-States
23,Private,11,Never-married,Own-child,Black,Female,0,0,32.5,<=50K,Professional,United-States
43,Private,10,Married-civ-spouse,Wife,White,Female,0,1887,50.0,>50K,Professional,United-States
58,Self-emp-not-inc,9,Married-civ-spouse,Husband,White,Male,0,0,40.0,<=50K,Unskilled Labor,United-States
66,Private,9,Never-married,Not-in-family,White,Male,2050,0,52.5,<=50K,Unskilled Labor,United-States
41,Private,10,Never-married,Not-in-family,Black,Male,0,0,45.0,<=50K,Skilled Labor,United-States
26,Private,13,Never-married,Not-in-family,White,Male,0,0,40.0,<=50K,Clerical,United-States
47,Private,11,Never-married,Not-in-family,White,Male,0,0,40.0,<=50K,Service,United-States
55,Local-gov,6,Married-civ-spouse,Husband,White,Male,0,0,40.0,<=50K,Clerical,United-States
53,Private,9,Married-civ-spouse,Husband,White,Male,0,0,40.0,<=50K,Unskilled Labor,United-States
17,Private,3,Never-married,Other-relative,White,Male,0,0,48.0,<=50K,Service,Latin America
30,Private,9,Never-married,Other-relative,White,Male,0,0,40.0,<=50K,Skilled Labor,United-States
49,Private,14,Never-married,Not-in-family,White,Male,0,0,52.5,<=50K,Professional,United-States
19,Private,9,Never-married,Unmarried,Black,Male,0,0,32.5,<=50K,Sales,Caribbean
45,Private,9,Married-civ-spouse,Husband,Black,Male,0,0,40.0,<=50K,Service,United-States
26,Private,12,Never-married,Not-in-family,White,Male,0,0,40.0,<=50K,Sales,United-States
38,Private,11,Married-civ-spouse,Husband,White,Male,7298,0,40.0,>50K,Skilled Labor,United-States
36,State-gov,9,Married-civ-spouse,Husband,White,Male,7298,0,40.0,>50K,Service,United-States
33,Private,9,Never-married,Not-in-family,White,Male,0,0,32.5,<=50K,Unskilled Labor,United-States
22,State-gov,10,Never-married,Own-child,Black,Female,0,0,40.0,<=50K,Service,United-States
43,Self-emp-not-inc,13,Never-married,Not-in-family,White,Male,0,0,42.0,<=50K,Sales,United-States
67,Private,7,Married-civ-spouse,Husband,White,Male,0,0,32.5,<=50K,Professional,United-States
30,Private,11,Divorced,Unmarried,White,Female,0,0,40.0,<=50K,Professional,United-States
56,Private,12,Married-spouse-absent,Not-in-family,White,Male,0,0,32.5,<=50K,Service,Other
31,Private,13,Never-married,Own-child,White,Male,0,0,32.5,<=50K,Professional,United-States
33,Private,13,Married-civ-spouse,Husband,White,Male,0,0,40.0,>50K,Executive,United-States
26,Private,9,Married-civ-spouse,Husband,White,Male,0,0,40.0,<=50K,Service,United-States
33,Private,13,Married-civ-spouse,Husband,White,Male,0,0,40.0,>50K,Executive,United-States
46,Local-gov,7,Married-civ-spouse,Husband,White,Male,0,0,32.5,<=50K,Unskilled Labor,United-States
59,Private,13,Married-civ-spouse,Husband,White,Male,0,0,40.0,>50K,Professional,United-States
38,Federal-gov,9,Married-civ-spouse,Husband,White,Male,0,0,40.0,>50K,Clerical,United-States
65,Private,7,Widowed,Unmarried,Other,Male,0,0,40.0,<=50K,Service,United-States
40,Private,11,Married-civ-spouse,Husband,White,Male,0,0,40.0,>50K,Professional,United-States
42,Private,9,Married-civ-spouse,Wife,White,Female,0,0,35.0,<=50K,Clerical,United-States
26,Self-emp-not-inc,5,Married-civ-spouse,Husband,White,Male,0,0,40.0,<=50K,Skilled Labor,Europe
36,Private,6,Married-civ-spouse,Wife,White,Female,0,0,32.5,<=50K,Service,United-States
62,Private,14,Married-civ-spouse,Husband,White,Male,0,0,40.0,>50K,Professional,United-States
43,Private,13,Married-civ-spouse,Husband,White,Male,0,0,45.0,<=50K,Unskilled Labor,United-States
43,Private,13,Divorced,Not-in-family,White,Male,0,1564,45.0,>50K,Executive,United-States
22,Private,9,Married-spouse-absent,Not-in-family,White,Male,0,0,52.5,<=50K,Sales,United-States
28,Private,9,Married-civ-spouse,Husband,White,Male,0,0,40.0,<=50K,Skilled Labor,United-States
56,Self-emp-not-inc,10,Married-civ-spouse,Husband,White,Male,0,0,45.0,<=50K,Sales,United-States
22,Private,12,Never-married,Not-in-family,White,Female,0,0,32.5,<=50K,Sales,United-States
57,Private,13,Divorced,Not-in-family,White,Female,0,0,45.0,>50K,Executive,United-States
39,Private,9,Divorced,Unmarried,White,Female,0,0,40.0,<=50K,Sales,United-States
26,Federal-gov,10,Never-married,Unmarried,White,Female,0,0,32.5,<=50K,Clerical,United-States
17,Private,7,Never-married,Own-child,White,Male,0,0,32.5,<=50K,Service,United-States
40,State-gov,11,Married-civ-spouse,Husband,White,Male,0,0,38.0,>50K,Unskilled Labor,United-States
45,Private,9,Married-civ-spouse,Husband,Black,Male,0,0,40.0,<=50K,Unskilled Labor,United-States
44,Private,9,Never-married,Not-in-family,Black,Male,0,0,40.0,<=50K,Skilled Labor,United-States
20,Local-gov,10,Never-married,Own-child,White,Female,0,0,32.5,<=50K,Clerical,United-States
33,Private,9,Married-civ-spouse,Wife,White,Female,0,0,40.0,<=50K,Skilled Labor,United-States
23,Private,10,Never-married,Not-in-family,White,Male,0,0,40.0,<=50K,Sales,United-States
46,Self-emp-not-inc,14,Divorced,Not-in-family,White,Male,0,0,32.5,<=50K,Executive,United-States
38,Private,9,Married-civ-spouse,Husband,White,Male,0,0,50.0,<=50K,Sales,United-States
54,Private,9,Divorced,Not-in-family,White,Male,0,0,40.0,<=50K,Unskilled Labor,United-States
46,Private,3,Divorced,Not-in-family,White,Female,0,2339,45.0,<=50K,Skilled Labor,United-States
25,Private,10,Married-civ-spouse,Husband,White,Male,0,0,40.0,<=50K,Skilled Labor,United-States
46,Private,10,Divorced,Not-in-family,White,Female,0,0,40.0,<=50K,Sales,United-States
36,Local-gov,10,Married-civ-spouse,Wife,White,Female,0,0,40.0,<=50K,Unskilled Labor,United-States
23,Private,9,Never-married,Not-in-family,White,Female,0,0,32.5,<=50K,Service,United-States
29,Private,9,Separated,Not-in-family,White,Male,0,0,40.0,<=50K,Unskilled Labor,United-States
44,Private,10,Married-civ-spouse,Wife,White,Female,0,2415,32.5,>50K,Clerical,United-States
19,Private,10,Never-married,Own-child,White,Female,0,0,32.5,<=50K,Clerical,United-States
19,Private,9,Never-married,Other-relative,White,Female,0,0,40.0,<=50K,Service,United-States
35,Private,9,Married-civ-spouse,Wife,White,Female,0,0,40.0,>50K,Service,United-States
27,Private,13,Never-married,Not-in-family,White,Male,0,0,50.0,<=50K,Skilled Labor,United-States
46,Self-emp-not-inc,12,Separated,Not-in-family,White,Male,0,0,40.0,<=50K,Skilled Labor,United-States
34,State-gov,13,Married-civ-spouse,Husband,White,Male,7688,0,45.0,>50K,Executive,United-States
34,Private,9,Never-married,Not-in-family,White,Female,0,0,35.0,<=50K,Service,United-States
44,Private,10,Married-civ-spouse,Husband,White,Male,0,0,40.0,<=50K,Professional,United-States
45,Private,10,Divorced,Unmarried,White,Female,0,0,40.0,<=50K,Unskilled Labor,United-States
20,Private,9,Never-married,Other-relative,White,Female,0,0,35.0,<=50K,Professional,United-States
25,Private,13,Married-civ-spouse,Husband,White,Male,0,0,52.5,>50K,Executive,United-States
52,Self-emp-inc,13,Married-civ-spouse,Husband,White,Male,0,0,50.0,>50K,Executive,United-States
20,Private,10,Never-married,Own-child,White,Male,0,0,40.0,<=50K,Unskilled Labor,United-States
28,Private,10,Never-married,Not-in-family,White,Female,0,0,40.0,<=50K,Service,United-States
50,State-gov,13,Married-civ-spouse,Husband,White,Male,0,0,40.0,>50K,Service,United-States
34,Private,11,Divorced,Not-in-family,White,Female,0,0,52.5,<=50K,Professional,United-States
28,Private,4,Married-civ-spouse,Husband,Other,Male,0,2179,40.0,<=50K,Unskilled Labor,Caribbean
41,Private,14,Married-civ-spouse,Husband,White,Male,0,1977,52.5,>50K,Executive,United-States
28,Private,9,Married-civ-spouse,Husband,White,Male,0,0,40.0,<=50K,Clerical,United-States
46,Self-emp-not-inc,9,Married-civ-spouse,Husband,White,Male,0,0,32.5,<=50K,Skilled Labor,United-States
28,Private,10,Married-civ-spouse,Wife,White,Female,0,1887,40.0,>50K,Professional,United-States
32,Private,10,Married-civ-spouse,Husband,White,Male,0,0,50.0,<=50K,Executive,United-States
41,Local-gov,10,Divorced,Not-in-family,Black,Female,0,0,32.5,<=50K,Service,United-States
24,Private,9,Never-married,Unmarried,Black,Female,0,0,40.0,<=50K,Unskilled Labor,United-States
33,Private,10,Divorced,Unmarried,White,Female,0,0,40.0,<=50K,Executive,United-States
46,Private,16,Married-civ-spouse,Husband,White,Male,15024,0,52.5,>50K,Executive,United-States
31,State-gov,10,Married-civ-spouse,Husband,White,Male,0,0,40.0,<=50K,Unskilled Labor,United-States
35,Private,8,Divorced,Not-in-family,White,Male,0,0,50.0,>50K,Skilled Labor,United-States
52,Private,2,Married-civ-spouse,Husband,White,Male,0,0,40.0,<=50K,Unskilled Labor,Latin America
30,Private,7,Never-married,Own-child,White,Female,0,0,32.5,<=50K,Service,United-States
34,Local-gov,7,Separated,Not-in-family,Black,Male,0,0,40.0,<=50K,Unskilled Labor,United-States
34,State-gov,9,Divorced,Unmarried,White,Female,0,0,40.0,<=50K,Unskilled Labor,United-States
20,Private,10,Married-civ-spouse,Husband,White,Male,0,0,32.5,<=50K,Sales,United-States
17,Private,7,Never-married,Own-child,White,Male,2176,0,32.5,<=50K,Unskilled Labor,United-States
32,State-gov,13,Married-civ-spouse,Wife,White,Female,0,0,40.0,>50K,Executive,United-States
29,Private,9,Divorced,Not-in-family,White,Male,0,0,40.0,<=50K,Unskilled Labor,United-States
33,Private,6,Never-married,Unmarried,White,Female,0,0,35.0,<=50K,Skilled Labor,United-States
25,Private,9,Married-civ-spouse,Husband,White,Male,0,0,52.5,<=50K,Unskilled Labor,United-States
36,Federal-gov,14,Never-married,Not-in-family,White,Male,0,1408,40.0,<=50K,Professional,United-States
23,Private,9,Never-married,Not-in-family,White,Male,0,0,52.5,<=50K,Unskilled Labor,Caribbean
63,Self-emp-inc,9,Married-civ-spouse,Husband,White,Male,0,0,40.0,>50K,Executive,United-States
47,Local-gov,14,Married-civ-spouse,Husband,White,Male,0,0,40.0,<=50K,Professional,United-States
80,Private,9,Widowed,Not-in-family,White,Male,0,0,32.5,<=50K,Professional,United-States
17,Private,7,Never-married,Own-child,White,Male,0,0,40.0,<=50K,Professional,United-States
40,Self-emp-not-inc,13,Married-spouse-absent,Not-in-family,White,Female,2174,0,40.0,<=50K,Professional,United-States
30,Private,12,Married-civ-spouse,Wife,White,Female,0,0,32.5,>50K,Service,United-States
27,Private,10,Never-married,Own-child,Asian-Pac-Islander,Male,0,1980,40.0,<=50K,Skilled Labor,Asia
33,Private,14,Married-civ-spouse,Husband,White,Male,0,0,50.0,>50K,Professional,United-States
34,Local-gov,9,Never-married,Not-in-family,Black,Male,594,0,52.5,<=50K,Unskilled Labor,United-States
34,Local-gov,10,Never-married,Not-in-family,White,Female,0,0,40.0,<=50K,Service,United-States
23,Private,10,Married-civ-spouse,Husband,White,Male,0,0,40.0,<=50K,Clerical,United-States
42,Local-gov,10,Married-civ-spouse,Wife,White,Female,0,0,40.0,<=50K,Clerical,United-States
29,Private,13,Never-married,Not-in-family,White,Male,0,0,40.0,<=50K,Professional,United-States
45,Private,9,Divorced,Not-in-family,White,Female,0,0,32.5,<=50K,Clerical,United-States
24,Federal-gov,9,Never-married,Own-child,White,Male,0,0,40.0,<=50K,Military,United-States
44,Private,10,Married-civ-spouse,Husband,White,Male,0,0,40.0,>50K,Professional,United-States
27,Private,5,Never-married,Other-relative,White,Male,0,0,40.0,<=50K,Skilled Labor,Latin America
20,Private,10,Never-married,Not-in-family,White,Male,0,0,35.0,<=50K,Sales,United-States
44,Private,9,Widowed,Unmarried,Black,Female,0,0,40.0,<=50K,Executive,United-States
51,Private,9,Married-civ-spouse,Husband,Amer-Indian-Eskimo,Male,0,0,40.0,<=50K,Skilled Labor,United-States
20,Private,9,Married-civ-spouse,Husband,White,Male,0,0,40.0,<=50K,Unskilled Labor,United-States
17,Private,7,Never-married,Own-child,White,Female,0,0,32.5,<=50K,Professional,United-States
19,Private,9,Never-married,Own-child,Black,Female,0,0,40.0,<=50K,Unskilled Labor,United-States
45,Self-emp-inc,10,Married-civ-spouse,Husband,White,Male,0,0,52.5,>50K,Skilled Labor,United-States
60,Private,9,Married-civ-spouse,Husband,White,Male,0,0,40.0,>50K,Skilled Labor,United-States
42,Private,12,Married-civ-spouse,Husband,Black,Male,0,0,40.0,>50K,Executive,United-States
44,Self-emp-not-inc,9,Married-civ-spouse,Wife,White,Female,0,0,40.0,>50K,Sales,United-States
40,Private,11,Married-civ-spouse,Husband,Asian-Pac-Islander,Male,0,0,40.0,>50K,Unskilled Labor,United-States
30,Private,9,Married-civ-spouse,Wife,White,Female,0,0,40.0,<=50K,Executive,United-States
38,Private,10,Married-civ-spouse,Husband,Black,Male,0,0,50.0,<=50K,Unskilled Labor,United-States
23,Private,9,Married-civ-spouse,Husband,White,Male,0,0,52.5,<=50K,Unskilled Labor,United-States
32,Private,10,Married-civ-spouse,Husband,White,Male,0,0,40.0,<=50K,Professional,United-States
44,Private,12,Never-married,Own-child,White,Male,0,0,40.0,<=50K,Unskilled Labor,United-States
54,Local-gov,9,Married-civ-spouse,Husband,Black,Male,0,0,40.0,<=50K,Unskilled Labor,United-States
32,Private,13,Married-civ-spouse,Husband,White,Male,0,0,50.0,<=50K,Professional,United-States
50,Private,2,Married-spouse-absent,Unmarried,White,Male,0,0,40.0,<=50K,Skilled Labor,United-States
24,Private,13,Never-married,Not-in-family,White,Female,0,0,32.5,<=50K,Professional,United-States
37,Private,9,Married-civ-spouse,Wife,White,Female,0,0,52.5,<=50K,Clerical,United-States
52,Private,9,Divorced,Unmarried,White,Male,0,0,40.0,<=50K,Unskilled Labor,United-States
38,Private,10,Married-civ-spouse,Husband,White,Male,0,0,40.0,<=50K,Unskilled Labor,United-States
49,Private,14,Married-civ-spouse,Husband,White,Male,0,1977,45.0,>50K,Executive,United-States
30,Private,13,Married-civ-spouse,Wife,White,Female,0,0,32.5,>50K,Professional,United-States
60,Private,10,Never-married,Unmarried,White,Male,0,0,40.0,>50K,Professional,United-States
22,Private,10,Never-married,Own-child,White,Male,0,0,40.0,<=50K,Professional,United-States
35,Private,9,Never-married,Not-in-family,White,Male,0,0,40.0,<=50K,Skilled Labor,United-States
30,Private,9,Never-married,Not-in-family,White,Male,0,0,52.5,<=50K,Unskilled Labor,United-States
67,Private,11,Divorced,Not-in-family,White,Female,0,0,32.5,<=50K,Service,United-States
46,Private,13,Never-married,Not-in-family,White,Female,0,0,40.0,<=50K,Skilled Labor,United-States
17,Private,5,Never-married,Not-in-family,White,Male,0,0,32.5,<=50K,Service,United-States
22,Private,10,Never-married,Own-child,White,Male,0,0,32.5,<=50K,Unskilled Labor,United-States
27,Private,6,Never-married,Not-in-family,White,Male,0,0,40.0,<=50K,Service,United-States
23,Private,9,Never-married,Unmarried,White,Female,0,0,35.0,<=50K,Service,United-States
33,Private,12,Married-civ-spouse,Husband,White,Male,0,0,45.0,<=50K,Skilled Labor,Europe
43,Self-emp-not-inc,10,Married-civ-spouse,Husband,White,Male,0,0,32.5,<=50K,Skilled Labor,United-States
28,State-gov,13,Never-married,Not-in-family,White,Male,0,0,32.5,<=50K,Professional,United-States
